ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type, Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue,
2521,2312521,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/9/2023,6:50 PM,326,2269,3,3/10/2023,3:16 AM,Domestic,0,TRUE,69898,4538,158,12,44,102,2964,1137,143,0,0,0,0,0,0,0
2522,2322522,El Paso International Airport,ELP,Cancun International Airport,CUN,3/9/2023,5:30 AM,190,1229,2,3/9/2023,10:40 AM,International,4,TRUE,57774,3687,148,14,48,86,6959,3465,663,0,0,0,0,0,0,0
2523,2332523,El Paso International Airport,ELP,Cancun International Airport,CUN,3/9/2023,8:25 AM,190,1229,2,3/9/2023,1:35 PM,International,4,TRUE,57774,3687,147,14,40,93,11409,4122,699,0,0,0,0,0,0,0
2524,2342524,El Paso International Airport,ELP,Cancun International Airport,CUN,3/9/2023,12:10 PM,190,1229,2,3/9/2023,5:20 PM,International,4,TRUE,57774,3687,154,11,54,89,6849,4877,1269,0,0,0,0,0,0,0
2525,2352525,El Paso International Airport,ELP,Cancun International Airport,CUN,3/9/2023,3:05 PM,190,1229,2,3/9/2023,8:15 PM,International,4,TRUE,57774,3687,136,11,40,85,4841,4313,948,0,0,0,0,0,0,0
2526,2362526,El Paso International Airport,ELP,Cancun International Airport,CUN,3/9/2023,6:50 PM,190,1229,2,3/10/2023,12:00 AM,International,4,TRUE,57774,3687,156,10,47,99,11969,3211,1379,0,0,0,0,0,0,0
2527,2372527,El Paso International Airport,ELP,Cancun International Airport,CUN,3/9/2023,9:45 PM,190,1229,2,3/10/2023,2:55 AM,International,4,TRUE,57774,3687,175,9,64,102,11410,4405,1088,0,0,0,0,0,0,0
2528,2382528,Cancun International Airport,CUN,El Paso International Airport,ELP,3/9/2023,5:30 AM,190,1229,-2,3/9/2023,6:40 AM,International,4,TRUE,75296,3687,162,13,45,104,7511,4384,1358,0,0,0,0,0,0,0
2529,2302529,Cancun International Airport,CUN,El Paso International Airport,ELP,3/9/2023,8:25 AM,190,1229,-2,3/9/2023,9:35 AM,International,4,TRUE,75296,3687,163,15,55,93,9337,5069,920,0,0,0,0,0,0,0
2530,2312530,Cancun International Airport,CUN,El Paso International Airport,ELP,3/9/2023,12:10 PM,190,1229,-2,3/9/2023,1:20 PM,International,4,TRUE,75296,3687,152,8,48,96,7118,4811,934,0,0,0,0,0,0,0
2531,2322531,Cancun International Airport,CUN,El Paso International Airport,ELP,3/9/2023,3:05 PM,190,1229,-2,3/9/2023,4:15 PM,International,4,TRUE,75296,3687,163,10,53,100,10965,4198,1006,0,0,0,0,0,0,0
2532,2332532,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/9/2023,5:30 AM,219,1449,2,3/9/2023,11:09 AM,International,4,TRUE,74216,4347,158,10,60,88,5641,3541,1010,0,0,0,0,0,0,0
2533,2342533,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/9/2023,8:25 AM,219,1449,2,3/9/2023,2:04 PM,International,4,TRUE,74216,4347,151,9,52,90,11382,3674,1400,0,0,0,0,0,0,0
2534,2352534,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/9/2023,12:10 PM,219,1449,2,3/9/2023,5:49 PM,International,4,TRUE,74216,4347,160,15,50,95,10625,4137,948,0,0,0,0,0,0,0
2535,2362535,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/9/2023,3:05 PM,219,1449,2,3/9/2023,8:44 PM,International,4,TRUE,74216,4347,163,13,53,97,5314,4030,1006,0,0,0,0,0,0,0
2536,2372536,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/9/2023,6:50 PM,219,1449,2,3/10/2023,12:29 AM,International,4,TRUE,74216,4347,155,9,52,94,8015,3294,827,0,0,0,0,0,0,0
2537,2382537,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/9/2023,9:45 PM,219,1449,2,3/10/2023,3:24 AM,International,4,TRUE,74216,4347,150,12,50,88,3637,5041,807,0,0,0,0,0,0,0
2538,2302538,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/10/2023,1:30 AM,219,1449,2,3/10/2023,7:09 AM,International,4,TRUE,74216,4347,149,8,53,88,6758,4497,931,0,0,0,0,0,0,0
2539,2312539,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/9/2023,5:30 AM,219,1449,-2,3/9/2023,7:09 AM,International,4,TRUE,71962,4347,155,10,56,89,6370,4056,1201,0,0,0,0,0,0,0
2540,2322540,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/9/2023,8:25 AM,219,1449,-2,3/9/2023,10:04 AM,International,4,TRUE,71962,4347,170,13,58,99,12302,5039,1490,0,0,0,0,0,0,0
2541,2332541,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/9/2023,12:10 PM,219,1449,-2,3/9/2023,1:49 PM,International,4,TRUE,71962,4347,155,8,52,95,9135,3592,1383,0,0,0,0,0,0,0
2542,2342542,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/9/2023,3:05 PM,219,1449,-2,3/9/2023,4:44 PM,International,4,TRUE,71962,4347,154,13,52,89,7233,2934,1184,0,0,0,0,0,0,0
2543,2352543,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/9/2023,6:50 PM,219,1449,-2,3/9/2023,8:29 PM,International,4,TRUE,71962,4347,173,15,54,104,6942,3056,910,0,0,0,0,0,0,0
2544,2362544,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/9/2023,9:45 PM,219,1449,-2,3/9/2023,11:24 PM,International,4,TRUE,71962,4347,155,13,47,95,9686,5608,935,0,0,0,0,0,0,0
2545,2372545,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/9/2023,5:30 AM,639,4662,8,3/10/2023,12:09 AM,International,12,TRUE,77642,13986,152,13,54,85,4604,5348,998,0,0,0,0,0,0,0
2546,2382546,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/9/2023,8:25 AM,639,4662,8,3/10/2023,3:04 AM,International,12,TRUE,77642,13986,157,12,52,93,6885,4992,1422,0,0,0,0,0,0,0
2547,2302547,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/9/2023,12:10 PM,639,4662,8,3/10/2023,6:49 AM,International,12,TRUE,77642,13986,169,11,64,94,9762,5527,1125,0,0,0,0,0,0,0
2548,2312548,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/9/2023,3:05 PM,639,4662,8,3/10/2023,9:44 AM,International,12,TRUE,77642,13986,140,8,42,90,9472,5362,1248,0,0,0,0,0,0,0
2549,2322549,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/9/2023,5:30 AM,639,4662,-8,3/9/2023,8:09 AM,International,12,TRUE,75395,13986,165,9,56,100,10346,4821,952,0,0,0,0,0,0,0
2550,2332550,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/9/2023,8:25 AM,639,4662,-8,3/9/2023,11:04 AM,International,12,TRUE,75395,13986,178,12,63,103,9022,4821,801,0,0,0,0,0,0,0
2551,2342551,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/9/2023,12:10 PM,639,4662,-8,3/9/2023,2:49 PM,International,12,TRUE,75395,13986,169,12,57,100,9837,4699,1231,0,0,0,0,0,0,0
2552,2352552,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/9/2023,3:05 PM,639,4662,-8,3/9/2023,5:44 PM,International,12,TRUE,75395,13986,169,12,63,94,7409,5010,890,0,0,0,0,0,0,0
2553,2362553,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/9/2023,6:50 PM,639,4662,-8,3/9/2023,9:29 PM,International,12,TRUE,75395,13986,156,10,43,103,9672,4248,862,0,0,0,0,0,0,0
2554,2372554,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/9/2023,5:30 AM,725,5322,16,3/10/2023,9:35 AM,International,14,TRUE,75058,15966,167,10,64,93,8596,3321,1064,0,0,0,0,0,0,0
2555,2382555,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/9/2023,8:25 AM,725,5322,16,3/10/2023,12:30 PM,International,14,TRUE,75058,15966,156,12,53,91,8211,5782,961,0,0,0,0,0,0,0
2556,2302556,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/9/2023,12:10 PM,725,5322,16,3/10/2023,4:15 PM,International,14,TRUE,75058,15966,157,13,46,98,6904,4429,1102,0,0,0,0,0,0,0
2557,2312557,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/9/2023,3:05 PM,725,5322,16,3/10/2023,7:10 PM,International,14,TRUE,75058,15966,164,15,54,95,7289,3570,841,0,0,0,0,0,0,0
2558,2322558,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/9/2023,6:50 PM,725,5322,16,3/10/2023,10:55 PM,International,14,TRUE,75058,15966,147,11,51,85,10828,5359,893,0,0,0,0,0,0,0
2559,2332559,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/9/2023,5:30 AM,725,5322,-16,3/9/2023,1:35 AM,International,14,TRUE,51377,15966,166,10,59,97,7350,3488,1116,0,0,0,0,0,0,0
2560,2342560,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/9/2023,8:25 AM,725,5322,-16,3/9/2023,4:30 AM,International,14,TRUE,51377,15966,139,11,43,85,11407,5631,1002,0,0,0,0,0,0,0
2561,2352561,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/9/2023,12:10 PM,725,5322,-16,3/9/2023,8:15 AM,International,14,TRUE,51377,15966,164,12,64,88,10003,4254,1073,0,0,0,0,0,0,0
2562,2362562,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/9/2023,3:05 PM,725,5322,-16,3/9/2023,11:10 AM,International,14,TRUE,51377,15966,147,9,46,92,8504,4054,846,0,0,0,0,0,0,0
2563,2372563,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/9/2023,6:50 PM,725,5322,-16,3/9/2023,2:55 PM,International,14,TRUE,51377,15966,176,8,64,104,8700,4376,1222,0,0,0,0,0,0,0
2564,2382564,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/10/2023,5:30 AM,94,551,1,3/10/2023,8:04 AM,Domestic,0,FALSE,13961,1102,172,10,62,100,2685,1018,340,0,0,0,0,0,0,0
2565,2302565,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/10/2023,8:25 AM,94,551,1,3/10/2023,10:59 AM,Domestic,0,FALSE,13961,1102,164,12,60,92,1384,610,359,0,0,0,0,0,0,0
2566,2312566,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/10/2023,12:10 PM,94,551,1,3/10/2023,2:44 PM,Domestic,0,FALSE,13961,1102,167,13,59,95,2341,636,179,0,0,0,0,0,0,0
2567,2322567,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/10/2023,5:30 AM,94,551,-1,3/10/2023,6:04 AM,Domestic,0,FALSE,19933,1102,143,15,43,85,2219,719,261,0,0,0,0,0,0,0
2568,2332568,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/10/2023,8:25 AM,94,551,-1,3/10/2023,8:59 AM,Domestic,0,FALSE,19933,1102,142,15,42,85,2904,597,428,0,0,0,0,0,0,0
2569,2342569,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/10/2023,12:10 PM,94,551,-1,3/10/2023,12:44 PM,Domestic,0,FALSE,19933,1102,154,10,40,104,3409,784,168,0,0,0,0,0,0,0
2570,2352570,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/10/2023,3:05 PM,94,551,-1,3/10/2023,3:39 PM,Domestic,0,FALSE,19933,1102,160,8,61,91,2412,886,463,0,0,0,0,0,0,0
2571,2362571,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/10/2023,6:50 PM,94,551,-1,3/10/2023,7:24 PM,Domestic,0,FALSE,19933,1102,171,12,56,103,2807,826,285,0,0,0,0,0,0,0
2572,2372572,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/10/2023,9:45 PM,94,551,-1,3/10/2023,10:19 PM,Domestic,0,FALSE,19933,1102,157,12,54,91,1991,1051,378,0,0,0,0,0,0,0
2573,2382573,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/11/2023,1:30 AM,94,551,-1,3/11/2023,2:04 AM,Domestic,0,FALSE,19933,1102,162,15,48,99,3131,860,482,0,0,0,0,0,0,0
2574,2302574,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/10/2023,5:30 AM,113,714,-1,3/10/2023,6:23 AM,Domestic,0,FALSE,14219,1428,144,12,43,89,3040,944,252,0,0,0,0,0,0,0
2575,2312575,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/10/2023,8:25 AM,113,714,-1,3/10/2023,9:18 AM,Domestic,0,FALSE,14219,1428,144,11,40,93,3404,844,270,0,0,0,0,0,0,0
2576,2322576,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/10/2023,12:10 PM,113,714,-1,3/10/2023,1:03 PM,Domestic,0,FALSE,14219,1428,159,11,59,89,2851,1117,320,0,0,0,0,0,0,0
2577,2332577,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/10/2023,3:05 PM,113,714,-1,3/10/2023,3:58 PM,Domestic,0,FALSE,14219,1428,151,12,40,99,2991,847,185,0,0,0,0,0,0,0
2578,2342578,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/10/2023,5:30 AM,113,714,1,3/10/2023,8:23 AM,Domestic,0,FALSE,10484,1428,173,13,60,100,2286,629,130,0,0,0,0,0,0,0
2579,2352579,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/10/2023,8:25 AM,113,714,1,3/10/2023,11:18 AM,Domestic,0,FALSE,10484,1428,149,10,45,94,2049,575,509,0,0,0,0,0,0,0
2580,2362580,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/10/2023,12:10 PM,113,714,1,3/10/2023,3:03 PM,Domestic,0,FALSE,10484,1428,167,12,64,91,2155,552,286,0,0,0,0,0,0,0
2581,2372581,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/10/2023,3:05 PM,113,714,1,3/10/2023,5:58 PM,Domestic,0,FALSE,10484,1428,159,12,58,89,2619,1006,151,0,0,0,0,0,0,0
2582,2382582,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/10/2023,6:50 PM,113,714,1,3/10/2023,9:43 PM,Domestic,0,FALSE,10484,1428,170,12,60,98,1814,896,279,0,0,0,0,0,0,0
2583,2302583,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/10/2023,9:45 PM,113,714,1,3/11/2023,12:38 AM,Domestic,0,FALSE,10484,1428,155,11,41,103,3286,1016,333,0,0,0,0,0,0,0
2584,2312584,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/11/2023,1:30 AM,113,714,1,3/11/2023,4:23 AM,Domestic,0,FALSE,10484,1428,158,8,55,95,1520,1137,177,0,0,0,0,0,0,0
2585,2322585,El Paso International Airport,ELP,Chicago International Airport,ORD,3/10/2023,5:30 AM,176,1235,1,3/10/2023,9:26 AM,Domestic,0,FALSE,12805,2470,142,15,41,86,3439,1021,227,0,0,0,0,0,0,0
2586,2332586,El Paso International Airport,ELP,Chicago International Airport,ORD,3/10/2023,8:25 AM,176,1235,1,3/10/2023,12:21 PM,Domestic,0,FALSE,12805,2470,159,10,58,91,1783,715,407,0,0,0,0,0,0,0
2587,2342587,El Paso International Airport,ELP,Chicago International Airport,ORD,3/10/2023,12:10 PM,176,1235,1,3/10/2023,4:06 PM,Domestic,0,FALSE,12805,2470,147,9,52,86,1757,810,370,0,0,0,0,0,0,0
2588,2352588,El Paso International Airport,ELP,Chicago International Airport,ORD,3/10/2023,3:05 PM,176,1235,1,3/10/2023,7:01 PM,Domestic,0,FALSE,12805,2470,172,8,63,101,2922,553,296,0,0,0,0,0,0,0
2589,2362589,El Paso International Airport,ELP,Chicago International Airport,ORD,3/10/2023,6:50 PM,176,1235,1,3/10/2023,10:46 PM,Domestic,0,FALSE,12805,2470,162,12,47,103,1293,1022,541,0,0,0,0,0,0,0
2590,2372590,El Paso International Airport,ELP,Chicago International Airport,ORD,3/10/2023,9:45 PM,176,1235,1,3/11/2023,1:41 AM,Domestic,0,FALSE,12805,2470,157,13,40,104,3284,1005,489,0,0,0,0,0,0,0
2591,2382591,El Paso International Airport,ELP,Chicago International Airport,ORD,3/11/2023,1:30 AM,176,1235,1,3/11/2023,5:26 AM,Domestic,0,FALSE,12805,2470,157,13,49,95,2766,1021,265,0,0,0,0,0,0,0
2592,2302592,Chicago International Airport,ORD,El Paso International Airport,ELP,3/10/2023,5:30 AM,176,1235,-1,3/10/2023,7:26 AM,Domestic,0,FALSE,11175,2470,146,14,40,92,2988,1091,150,0,0,0,0,0,0,0
2593,2312593,Chicago International Airport,ORD,El Paso International Airport,ELP,3/10/2023,8:25 AM,176,1235,-1,3/10/2023,10:21 AM,Domestic,0,FALSE,11175,2470,174,14,63,97,1771,1136,301,0,0,0,0,0,0,0
2594,2322594,Chicago International Airport,ORD,El Paso International Airport,ELP,3/10/2023,12:10 PM,176,1235,-1,3/10/2023,2:06 PM,Domestic,0,FALSE,11175,2470,167,12,51,104,1530,615,483,0,0,0,0,0,0,0
2595,2332595,Chicago International Airport,ORD,El Paso International Airport,ELP,3/10/2023,3:05 PM,176,1235,-1,3/10/2023,5:01 PM,Domestic,0,FALSE,11175,2470,167,14,53,100,1385,1113,542,0,0,0,0,0,0,0
2596,2342596,Chicago International Airport,ORD,El Paso International Airport,ELP,3/10/2023,6:50 PM,176,1235,-1,3/10/2023,8:46 PM,Domestic,0,FALSE,11175,2470,167,8,55,104,1643,571,289,0,0,0,0,0,0,0
2597,2352597,Chicago International Airport,ORD,El Paso International Airport,ELP,3/10/2023,9:45 PM,176,1235,-1,3/10/2023,11:41 PM,Domestic,0,FALSE,11175,2470,168,8,57,103,1704,592,422,0,0,0,0,0,0,0
2598,2362598,Chicago International Airport,ORD,El Paso International Airport,ELP,3/11/2023,1:30 AM,176,1235,-1,3/11/2023,3:26 AM,Domestic,0,FALSE,11175,2470,150,10,52,88,3145,1182,159,0,0,0,0,0,0,0
2599,2372599,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/10/2023,5:30 AM,181,1280,2,3/10/2023,10:31 AM,Domestic,0,FALSE,19240,2560,151,15,42,94,2223,887,368,0,0,0,0,0,0,0
2600,2382600,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/10/2023,8:25 AM,181,1280,2,3/10/2023,1:26 PM,Domestic,0,FALSE,19240,2560,165,14,61,90,1409,571,405,0,0,0,0,0,0,0
2601,2302601,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/10/2023,12:10 PM,181,1280,2,3/10/2023,5:11 PM,Domestic,0,FALSE,19240,2560,175,15,58,102,1885,815,396,0,0,0,0,0,0,0
2602,2312602,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/10/2023,5:30 AM,181,1280,-2,3/10/2023,6:31 AM,Domestic,0,FALSE,14337,2560,156,11,45,100,2150,1100,362,0,0,0,0,0,0,0
2603,2322603,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/10/2023,8:25 AM,181,1280,-2,3/10/2023,9:26 AM,Domestic,0,FALSE,14337,2560,158,9,45,104,1601,996,364,0,0,0,0,0,0,0
2604,2332604,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/10/2023,12:10 PM,181,1280,-2,3/10/2023,1:11 PM,Domestic,0,FALSE,14337,2560,165,12,59,94,1820,634,207,0,0,0,0,0,0,0
2605,2342605,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/10/2023,3:05 PM,181,1280,-2,3/10/2023,4:06 PM,Domestic,0,FALSE,14337,2560,162,12,46,104,1298,945,251,0,0,0,0,0,0,0
2606,2352606,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,3/10/2023,6:50 PM,181,1280,-2,3/10/2023,7:51 PM,Domestic,0,FALSE,14337,2560,165,15,61,89,3209,1010,477,0,0,0,0,0,0,0
2607,2362607,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/10/2023,5:30 AM,256,1903,2,3/10/2023,11:46 AM,Domestic,0,FALSE,10889,3806,160,9,61,90,1669,1010,486,0,0,0,0,0,0,0
2608,2372608,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/10/2023,8:25 AM,256,1903,2,3/10/2023,2:41 PM,Domestic,0,FALSE,10889,3806,153,13,50,90,2410,557,334,0,0,0,0,0,0,0
2609,2382609,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,3/10/2023,12:10 PM,256,1903,2,3/10/2023,6:26 PM,Domestic,0,FALSE,10889,3806,171,11,60,100,3060,815,399,0,0,0,0,0,0,0
2610,2302610,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/10/2023,5:30 AM,256,1903,-2,3/10/2023,7:46 AM,Domestic,0,FALSE,13061,3806,153,14,41,98,1694,593,493,0,0,0,0,0,0,0
2611,2312611,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/10/2023,8:25 AM,256,1903,-2,3/10/2023,10:41 AM,Domestic,0,FALSE,13061,3806,162,10,51,101,1240,595,124,0,0,0,0,0,0,0
2612,2322612,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/10/2023,12:10 PM,256,1903,-2,3/10/2023,2:26 PM,Domestic,0,FALSE,13061,3806,152,15,47,90,1728,1144,186,0,0,0,0,0,0,0
2613,2332613,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/10/2023,3:05 PM,256,1903,-2,3/10/2023,5:21 PM,Domestic,0,FALSE,13061,3806,174,8,64,102,1758,757,548,0,0,0,0,0,0,0
2614,2342614,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/10/2023,6:50 PM,256,1903,-2,3/10/2023,9:06 PM,Domestic,0,FALSE,13061,3806,170,9,60,101,1464,550,345,0,0,0,0,0,0,0
2615,2352615,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,3/10/2023,9:45 PM,256,1903,-2,3/11/2023,12:01 AM,Domestic,0,FALSE,13061,3806,174,12,61,101,2882,1097,169,0,0,0,0,0,0,0
2616,2362616,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/10/2023,5:30 AM,275,2064,2,3/10/2023,12:05 PM,Domestic,0,FALSE,11521,4128,148,8,45,95,1810,748,547,0,0,0,0,0,0,0
2617,2372617,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/10/2023,8:25 AM,275,2064,2,3/10/2023,3:00 PM,Domestic,0,FALSE,11521,4128,153,15,48,90,1965,728,297,0,0,0,0,0,0,0
2618,2382618,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/10/2023,12:10 PM,275,2064,2,3/10/2023,6:45 PM,Domestic,0,FALSE,11521,4128,154,12,54,88,2807,628,505,0,0,0,0,0,0,0
2619,2302619,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/10/2023,3:05 PM,275,2064,2,3/10/2023,9:40 PM,Domestic,0,FALSE,11521,4128,150,12,51,87,1792,1173,422,0,0,0,0,0,0,0
2620,2312620,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/10/2023,6:50 PM,275,2064,2,3/11/2023,1:25 AM,Domestic,0,FALSE,11521,4128,150,9,41,100,2498,1066,544,0,0,0,0,0,0,0
2621,2322621,El Paso International Airport,ELP,Boston Logan International Airport,BOS,3/10/2023,9:45 PM,275,2064,2,3/11/2023,4:20 AM,Domestic,0,FALSE,11521,4128,142,14,42,86,2670,670,534,0,0,0,0,0,0,0
2622,2332622,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/10/2023,5:30 AM,275,2064,2,3/10/2023,12:05 PM,Domestic,0,FALSE,18758,4128,163,15,60,88,2439,643,164,0,0,0,0,0,0,0
2623,2342623,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/10/2023,8:25 AM,275,2064,2,3/10/2023,3:00 PM,Domestic,0,FALSE,18758,4128,145,8,41,96,2718,1130,439,0,0,0,0,0,0,0
2624,2352624,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/10/2023,12:10 PM,275,2064,2,3/10/2023,6:45 PM,Domestic,0,FALSE,18758,4128,165,14,51,100,3364,1178,520,0,0,0,0,0,0,0
2625,2362625,Boston Logan International Airport,BOS,El Paso International Airport,ELP,3/10/2023,3:05 PM,275,2064,2,3/10/2023,9:40 PM,Domestic,0,FALSE,18758,4128,158,10,51,97,2375,1062,145,0,0,0,0,0,0,0
2626,2372626,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/10/2023,5:30 AM,97,582,-1,3/10/2023,6:07 AM,Domestic,0,FALSE,16488,1164,165,13,52,100,2624,1000,419,0,0,0,0,0,0,0
2627,2382627,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/10/2023,8:25 AM,97,582,-1,3/10/2023,9:02 AM,Domestic,0,FALSE,16488,1164,157,15,50,92,2513,988,441,0,0,0,0,0,0,0
2628,2302628,El Paso International Airport,ELP,Harry Reid International Airport,LAS,3/10/2023,12:10 PM,97,582,-1,3/10/2023,12:47 PM,Domestic,0,FALSE,16488,1164,165,13,53,99,2260,597,400,0,0,0,0,0,0,0
